Timestamp,Back.Acc.X,Back.Acc.Y,Back.Acc.Z,Back.Gyr.X,Back.Gyr.Y,Back.Gyr.Z,Chest.Acc.X,Chest.Acc.Y,Chest.Acc.Z,Chest.Gyr.X,Chest.Gyr.Y,Chest.Gyr.Z,Neck.Acc.X,Neck.Acc.Y,Neck.Acc.Z,Neck.Gyr.X,Neck.Gyr.Y,Neck.Gyr.Z
2019-05-20 14:46:28.410,-0.050293,-0.242676,1.02002,-1.586914,30.151369,1.2817379999999998,0.135742,0.1103519999999999,-1.103516,3.356934,-6.713868,8.666993,0.432617,-0.6816409999999999,-0.6152340000000001,-5.126953,-4.943848,12.207032
2019-05-20 14:46:28.420,-0.067871,-0.219727,1.012695,2.01416,24.230959,-1.098633,0.134277,0.117188,-1.04541,2.258301,-7.8125,7.995605999999999,0.425293,-0.700684,-0.6186520000000001,-4.760742,-0.610352,11.47461
2019-05-20 14:46:28.430,-0.041016,-0.185547,0.992676,2.746582,16.662599,-2.075195,0.1225589999999999,0.127441,-0.994141,1.77002,-8.483887,6.225586,0.405762,-0.708008,-0.624512,-3.540039,3.967285,11.108399
2019-05-20 14:46:28.440,-0.054688,-0.169922,1.005371,1.464844,13.732910999999998,-2.990723,0.116699,0.107422,-0.96875,0.671387,-9.887696,4.577637,0.378906,-0.7172850000000001,-0.6235350000000001,-2.319336,7.446289999999999,11.108399
2019-05-20 14:46:28.450,-0.089844,-0.168457,0.944824,2.258301,12.023927,-4.150391,0.150391,0.078125,-1.013672,3.051758,-13.610841,4.577637,0.352539,-0.71875,-0.6342770000000001,-0.793457,9.033204,10.803223
2019-05-20 14:46:28.460,-0.067383,-0.169434,0.915039,1.403809,4.516602,-3.78418,0.162598,0.049316,-1.021484,3.967285,-15.075685,4.699707,0.317871,-0.726074,-0.640625,-0.549316,8.056641,9.826661
2019-05-20 14:46:28.470,-0.017578,-0.146973,0.945801,-0.549316,-1.77002,-1.647949,0.148926,0.039063,-1.02002,5.615235,-15.441895,5.5542,0.291992,-0.72168,-0.6313479999999999,-1.037598,4.577637,8.666993
2019-05-20 14:46:28.480,-0.023438,-0.1225589999999999,0.993164,-2.563477,-2.990723,0.488281,0.153809,0.053711,-1.052246,7.995605999999999,-14.953614000000002,8.361817,0.30127,-0.706055,-0.624512,-2.258301,0.12207,7.995605999999999
2019-05-20 14:46:28.490,-0.025391,-0.100098,1.004883,-3.601074,-7.080079,2.685547,0.197266,0.073242,-1.115234,9.521485,-16.113282,12.878419,0.340332,-0.705566,-0.617188,-4.394532,-2.868653,7.507325
2019-05-20 14:46:28.500,-0.018555,-0.090332,0.975586,-4.333496,-11.962891,4.821778,0.226563,0.047363,-1.11084,6.896973,-14.709473999999998,16.296388,0.385742,-0.704102,-0.6157229999999999,-5.249024,-3.051758,7.080079
2019-05-20 14:46:28.510,-0.032715,-0.108398,0.99707,-7.8125,-15.563966,7.080079,0.203613,0.049316,-1.0317379999999998,2.624512,-7.934571000000001,16.601564,0.407715,-0.695313,-0.617676,-5.187989,-0.305176,6.225586
2019-05-20 14:46:28.520,-0.011719,-0.1318359999999999,1.017578,-9.277344,-20.324708,8.911133,0.217773,0.030762,-0.94873,-1.77002,-3.78418,18.859864,0.4111329999999999,-0.7148439999999999,-0.608398,-5.67627,3.66211,5.065918
2019-05-20 14:46:28.530,0.006836,-0.157715,1.04541,-8.300782,-17.02881,10.009766,0.199707,0.0664059999999999,-0.909668,1.342774,-4.516602,20.690919,0.385254,-0.722168,-0.614258,-3.845215,7.873536,4.089356
2019-05-20 14:46:28.540,0.013184,-0.181152,1.0703129999999998,-4.394532,-5.981446,11.47461,0.208496,0.128906,-0.923828,4.333496,-5.249024,21.667482,0.347656,-0.7075199999999999,-0.6308590000000001,-1.77002,11.230469,4.089356
2019-05-20 14:46:28.550,0.036621,-0.177734,1.017578,1.220703,-0.854492,12.084962,0.205078,0.141113,-0.933594,2.929688,-4.028321,20.629884,0.320801,-0.7089840000000001,-0.625,-2.136231,11.169434,3.723145
2019-05-20 14:46:28.560,0.09668,-0.18457,0.987793,2.746582,-1.953125,13.305665,0.1713869999999999,0.11377,-0.901855,-0.183105,-0.976563,18.249513,0.296875,-0.705078,-0.6235350000000001,-2.563477,8.239747,2.990723
2019-05-20 14:46:28.570,0.120117,-0.19873,1.0078129999999998,3.479004,-3.479004,14.770509,0.144043,0.116211,-0.898926,0.915527,3.112793,16.113282,0.3017579999999999,-0.706055,-0.624512,-3.723145,3.723145,2.380371
2019-05-20 14:46:28.580,0.1049799999999999,-0.176758,1.044922,4.760742,-3.356934,15.319825,0.104492,0.133301,-0.8686520000000001,0.244141,8.850098,13.610841,0.328613,-0.7124020000000001,-0.614746,-4.882813,0.488281,2.441406
2019-05-20 14:46:28.590,0.080078,-0.14502,1.058594,3.356934,-0.244141,15.319825,0.094238,0.159668,-0.870605,-1.953125,14.770509,11.230469,0.355957,-0.71582,-0.6049800000000001,-5.187989,-1.098633,2.929688
2019-05-20 14:46:28.600,0.099609,-0.139648,1.064453,1.220703,0.793457,17.089845,0.105957,0.129395,-0.961914,-5.249024,20.263673,9.643555,0.374512,-0.713379,-0.5976560000000001,-4.638672,-0.244141,3.90625
2019-05-20 14:46:28.610,0.161133,-0.135742,1.091309,-0.366211,0.488281,20.751954,0.160645,0.078125,-1.065918,-7.385254,21.911622,9.399415,0.378906,-0.716309,-0.609863,-3.845215,1.77002,4.455566999999999
2019-05-20 14:46:28.620,0.162109,-0.136719,1.101074,-1.77002,5.920411,24.597169,0.153809,0.0664059999999999,-1.097168,-7.141114,21.545411,7.873536,0.366211,-0.724121,-0.628418,-2.868653,3.601074,4.150391
2019-05-20 14:46:28.630,0.179688,-0.141113,1.100586,-1.831055,11.413575,28.808596,0.13623,0.063965,-1.071289,-5.920411,18.127443,8.056641,0.347168,-0.719727,-0.6464840000000001,-2.685547,4.150391,3.845215
2019-05-20 14:46:28.640,0.135742,-0.161621,1.032227,-2.868653,22.94922,31.188967,0.107422,0.053711,-1.040039,-4.150391,13.916016,8.422852,0.322266,-0.716797,-0.6518550000000001,-3.356934,3.66211,3.967285
2019-05-20 14:46:28.650,0.069336,-0.189453,0.959961,-5.004883,29.663088,32.592775,0.105469,0.037598,-0.999512,-3.295899,9.643555,9.58252,0.3149409999999999,-0.715332,-0.6577149999999999,-4.272461,2.197266,4.455566999999999
2019-05-20 14:46:28.660,0.072754,-0.2158199999999999,0.99707,-9.216309,27.648927,34.17969,0.107422,0.036621,-0.986816,-1.831055,7.446289999999999,10.314942,0.325684,-0.721191,-0.657227,-5.493164,-0.061035,4.638672
2019-05-20 14:46:28.670,0.05127,-0.216797,0.998535,-8.728028,29.846193,34.851076,0.120117,0.029785,-1.004883,-1.037598,5.126953,10.986329,0.341309,-0.71582,-0.6503909999999999,-5.920411,-2.502442,4.455566999999999
2019-05-20 14:46:28.680,0.015137,-0.201172,0.975098,-6.286621,31.127932,34.790040999999995,0.129883,0.020508,-1.009277,-0.305176,1.77002,11.535645,0.36084,-0.700195,-0.651367,-6.225586,-3.90625,3.78418
2019-05-20 14:46:28.690,-0.021484,-0.168945,0.962402,-5.065918,27.221681,34.118654,0.125488,0.04248,-1.008789,1.953125,-1.525879,12.634278,0.375,-0.700684,-0.643555,-7.751465,-3.967285,3.112793
2019-05-20 14:46:28.700,-0.0395509999999999,-0.151855,0.978516,-6.042481,19.226075,32.714846,0.121094,0.073242,-1.027344,3.295899,-2.868653,14.221192000000002,0.368652,-0.703125,-0.641113,-8.911133,-2.929688,2.075195
2019-05-20 14:46:28.710,-0.064453,-0.146484,0.95752,-5.859375,12.512208,30.212404,0.128418,0.0820309999999999,-1.04248,2.136231,-1.831055,16.174317000000002,0.351074,-0.6987300000000001,-0.632324,-9.643555,-1.464844,1.403809
2019-05-20 14:46:28.720,-0.093262,-0.15332,0.951172,-6.408691999999999,5.920411,26.61133,0.141602,0.075195,-1.043945,0.610352,-1.77002,18.066407,0.334961,-0.7075199999999999,-0.625977,-10.192872,-0.366211,1.2817379999999998
2019-05-20 14:46:28.730,-0.0971679999999999,-0.148926,0.962402,-6.103516,-0.488281,22.644044,0.151367,0.07666,-1.004395,-1.831055,-1.342774,19.714357,0.322266,-0.7124020000000001,-0.622559,-9.399415,-0.183105,1.2817379999999998
2019-05-20 14:46:28.740,-0.092285,-0.144043,0.959473,-5.615235,-4.150391,18.493653,0.156738,0.078613,-0.980469,-3.173828,0.732422,20.507814,0.32373,-0.7148439999999999,-0.614258,-7.873536,-0.793457,1.2817379999999998
2019-05-20 14:46:28.750,-0.063965,-0.145508,0.946289,-5.737305,-6.896973,15.014649,0.159668,0.078125,-0.967285,-3.90625,1.89209,20.202638,0.3417969999999999,-0.7045899999999999,-0.610352,-6.347657,-1.403809,1.342774
2019-05-20 14:46:28.760,-0.038086,-0.148438,0.94043,-5.187989,-8.300782,11.718751,0.151367,0.084961,-0.972656,-2.441406,0.427246,19.226075,0.361328,-0.697754,-0.611816,-6.164551,-1.342774,1.2817379999999998
2019-05-20 14:46:28.770,-0.025391,-0.132813,0.95752,-4.516602,-10.314942,8.483887,0.169922,0.069824,-1.004395,-0.854492,-3.601074,18.9209,0.3720699999999999,-0.6918949999999999,-0.624023,-5.920411,-0.671387,1.220703
2019-05-20 14:46:28.780,-0.026367,-0.133789,0.998535,-5.981446,-12.023927,5.310059,0.1860349999999999,0.095215,-1.003418,1.2817379999999998,-5.5542,18.676759,0.3876949999999999,-0.6660159999999999,-0.625977,-6.469727,-0.366211,1.2817379999999998
2019-05-20 14:46:28.790,-0.038086,-0.138184,1.013672,-6.774903,-12.939454,1.831055,0.14502,0.119141,-1.004883,2.807617,-6.103516,16.235353,0.4042969999999999,-0.661133,-0.611328,-9.826661,-0.793457,1.708984
2019-05-20 14:46:28.800,-0.055664,-0.152832,1.034668,-9.033204,-13.549806,-1.342774,0.1547849999999999,0.095703,-0.965332,-0.366211,-6.774903,17.02881,0.3876949999999999,-0.762695,-0.623047,-13.24463,-1.647949,-0.854492
2019-05-20 14:46:28.810,-0.071289,-0.167969,1.006836,-9.58252,-14.221192000000002,-3.2348630000000003,0.146973,0.1103519999999999,-0.97998,1.098633,-4.577637,16.296388,0.314453,-0.786621,-0.664551,-10.131837,-1.220703,-3.4179690000000003
2019-05-20 14:46:28.820,-0.044922,-0.159668,1.034668,-9.094239,-17.211915,-4.028321,0.152344,0.103027,-0.961914,-1.159668,-2.685547,16.540528,0.269043,-0.789063,-0.6811520000000001,-6.164551,-1.831055,-1.953125
2019-05-20 14:46:28.830,-0.053711,-0.155273,1.029297,-9.033204,-14.831544,-4.516602,0.155273,0.101074,-0.982422,-1.2817379999999998,0.12207,16.296388,0.267578,-0.7929689999999999,-0.682129,-3.051758,-2.258301,0.854492
2019-05-20 14:46:28.840,-0.0576169999999999,-0.177246,0.979004,-9.277344,-15.625001,-5.065918,0.159668,0.0820309999999999,-0.990234,-2.624512,3.723145,15.441895,0.25293,-0.795898,-0.6811520000000001,0.549316,-3.479004,2.01416
2019-05-20 14:46:28.850,-0.0288089999999999,-0.213867,0.974121,-10.986329,-20.019532,-5.065918,0.15918,0.069336,-0.991211,-3.2348630000000003,7.629395,13.793946,0.2792969999999999,-0.770508,-0.701172,6.591797,-5.432129,1.098633
2019-05-20 14:46:28.860,0.006836,-0.209473,0.987305,-8.666993,-20.385743,-4.638672,0.150391,0.067383,-1.000977,-3.2348630000000003,11.59668,11.35254,0.296875,-0.743164,-0.7280270000000001,10.192872,-5.67627,-1.77002
2019-05-20 14:46:28.870,0.006836,-0.193359,1.020996,-6.530762,-17.150879999999997,-4.272461,0.145508,0.066895,-1.022949,-3.540039,13.061524,8.666993,0.272461,-0.6547850000000001,-0.71875,11.047364,-4.577637,-4.028321
2019-05-20 14:46:28.880,-0.01123,-0.17627,1.025879,-4.333496,-15.441895,-3.967285,0.1401369999999999,0.053223,-1.013672,-4.760742,11.779786,6.286621,0.3261719999999999,-0.5898439999999999,-0.690918,6.042481,-5.920411,-4.516602
2019-05-20 14:46:28.890,-0.011719,-0.149414,1.008789,-2.929688,-17.089845,-3.967285,0.144043,0.040039,-1.013184,-4.577637,8.666993,4.699707,0.3417969999999999,-0.6108399999999999,-0.657227,-0.366211,-6.408691999999999,-5.065918
2019-05-20 14:46:28.900,-0.010254,-0.166016,1.006836,-4.455566999999999,-18.676759,-4.455566999999999,0.138184,0.0371089999999999,-1.009277,-3.723145,6.713868,4.089356,0.325684,-0.6308590000000001,-0.635742,-3.051758,-7.629395,-5.432129
2019-05-20 14:46:28.910,-0.024902,-0.185059,1.013672,-4.638672,-17.150879999999997,-5.7983400000000005,0.137207,0.041504,-0.990234,-3.601074,5.615235,4.699707,0.327148,-0.638672,-0.624512,-5.859375,-9.277344,-7.019042999999999
2019-05-20 14:46:28.920,-0.0141599999999999,-0.193359,1.007324,-2.624512,-17.150879999999997,-7.019042999999999,0.138672,0.04834,-0.994629,-2.685547,5.187989,5.615235,0.339355,-0.65625,-0.6137699999999999,-9.826661,-8.911133,-8.178711
2019-05-20 14:46:28.930,0.003418,-0.1870119999999999,0.994141,-0.488281,-17.089845,-7.69043,0.148926,0.04541,-0.998535,-2.197266,3.540039,6.225586,0.3618159999999999,-0.627441,-0.6108399999999999,-12.329102,-9.277344,-8.117676
2019-05-20 14:46:28.940,0.023926,-0.184082,0.998047,0.0,-16.296388,-8.544922,0.148926,0.054199,-1.0151370000000002,-0.976563,2.685547,6.286621,0.40625,-0.597168,-0.579102,-17.395021,-10.009766,-6.652832000000001
2019-05-20 14:46:28.950,0.025879,-0.185059,0.994141,-0.732422,-13.305665,-9.277344,0.149902,0.067871,-0.991699,-2.01416,1.2817379999999998,5.920411,0.443359,-0.6000979999999999,-0.553711,-22.70508,-7.629395,-3.479004
2019-05-20 14:46:28.960,0.041992,-0.192871,1.005859,-1.89209,-10.986329,-9.765626,0.1391599999999999,0.083984,-0.970703,-2.441406,-0.183105,5.126953,0.430176,-0.6137699999999999,-0.55957,-25.024416,-3.967285,1.2817379999999998
2019-05-20 14:46:28.970,0.042969,-0.18457,1.001465,-1.525879,-9.46045,-10.620118,0.138184,0.091309,-0.975586,-2.441406,-1.159668,4.882813,0.3930659999999999,-0.6469729999999999,-0.5825199999999999,-26.184084,-3.66211,7.080079
2019-05-20 14:46:28.980,0.039063,-0.18457,1.007324,-2.929688,-6.958008,-12.329102,0.132813,0.095215,-0.97168,-2.624512,-0.671387,5.310059,0.352539,-0.689941,-0.5844729999999999,-28.198244,-5.67627,11.413575
2019-05-20 14:46:28.990,0.029785,-0.2016599999999999,1.025879,-5.7983400000000005,-3.845215,-14.587403,0.135742,0.100586,-0.965332,-2.746582,0.0,6.103516,0.34668,-0.7148439999999999,-0.6054689999999999,-27.648927,-7.69043,12.451173
2019-05-20 14:46:29.000,0.0283199999999999,-0.2104489999999999,1.037598,-6.225586,-3.66211,-15.808106,0.137695,0.1069339999999999,-0.987305,-2.502442,0.610352,6.164551,0.345703,-0.717773,-0.6342770000000001,-25.207521,-8.361817,11.962891
2019-05-20 14:46:29.010,0.036621,-0.2104489999999999,1.041016,-5.67627,-1.89209,-15.625001,0.144043,0.0976559999999999,-1.012207,-3.173828,1.647949,6.042481,0.3173829999999999,-0.708496,-0.6518550000000001,-23.010255,-6.347657,13.000489
2019-05-20 14:46:29.020,0.051758,-0.20459,1.0463870000000002,-5.065918,1.831055,-14.770509,0.1401369999999999,0.08252,-1.007324,-4.150391,2.746582,5.67627,0.280273,-0.6860350000000001,-0.6523439999999999,-19.653322,-3.540039,16.845704
2019-05-20 14:46:29.030,0.050781,-0.194824,1.032227,-3.845215,6.164551,-13.549806,0.144043,0.0659179999999999,-0.998535,-4.333496,2.990723,4.577637,0.260742,-0.659668,-0.663086,-16.906739,-4.516602,20.690919
2019-05-20 14:46:29.040,0.043457,-0.186523,1.032715,-2.990723,9.643555,-11.657716,0.14209,0.071289,-0.997559,-3.356934,3.66211,3.295899,0.266602,-0.644043,-0.658691,-17.578126,-9.338379,22.216798
2019-05-20 14:46:29.050,0.0244139999999999,-0.18457,1.003906,-2.136231,12.207032,-10.192872,0.137695,0.077148,-0.98584,-3.173828,3.845215,2.624512,0.312012,-0.632324,-0.672852,-20.263673,-13.3667,22.094728
2019-05-20 14:46:29.060,0.011719,-0.208984,0.97998,-2.746582,13.061524,-10.009766,0.134766,0.085938,-0.998535,-2.258301,3.601074,2.319336,0.322266,-0.632813,-0.69043,-24.475099,-13.549806,21.667482
2019-05-20 14:46:29.070,-0.00293,-0.243164,0.96582,-3.356934,13.671876,-10.314942,0.136719,0.084961,-1.002441,-2.319336,2.990723,2.319336,0.353027,-0.6499020000000001,-0.670898,-29.418947,-14.587403,21.118165
2019-05-20 14:46:29.080,-0.008301,-0.245117,0.974609,-0.732422,11.108399,-10.375977,0.134766,0.080078,-0.994141,-2.502442,1.953125,2.197266,0.396973,-0.671875,-0.6811520000000001,-30.822756,-14.526368,21.118165
2019-05-20 14:46:29.090,-0.021484,-0.224609,1.014648,1.708984,9.765626,-10.253907,0.142578,0.085938,-1.006348,-1.403809,0.610352,2.136231,0.394531,-0.650879,-0.7148439999999999,-29.357912,-10.925294,23.498537
2019-05-20 14:46:29.100,-0.0356449999999999,-0.190918,1.0078129999999998,3.845215,9.887696,-10.681153,0.133301,0.083984,-1.002441,-1.77002,-0.610352,2.502442,0.406738,-0.6606449999999999,-0.7045899999999999,-32.958986,-10.803223,25.573732
2019-05-20 14:46:29.110,-0.046875,-0.166016,0.997559,4.211426,7.446289999999999,-11.47461,0.137695,0.077148,-0.999023,-2.136231,-0.793457,3.4179690000000003,0.410645,-0.6655270000000001,-0.6860350000000001,-36.437991,-9.643555,27.282717
2019-05-20 14:46:29.120,-0.041992,-0.1630859999999999,0.98584,3.173828,3.112793,-12.390137,0.141113,0.072754,-0.995605,-2.01416,-1.159668,3.78418,0.4042969999999999,-0.6601560000000001,-0.666992,-37.902834000000006,-7.507325,28.74756
2019-05-20 14:46:29.130,-0.029297,-0.179199,0.972656,1.953125,-0.610352,-12.878419,0.129883,0.0664059999999999,-0.963379,-2.502442,-2.075195,3.723145,0.417969,-0.663086,-0.651367,-37.170412,-6.591797,29.479982
2019-05-20 14:46:29.140,-0.015137,-0.179688,0.967773,1.708984,-3.2348630000000003,-13.916016,0.112305,0.060547,-0.914551,-2.380371,-2.380371,3.4179690000000003,0.461914,-0.6835939999999999,-0.633789,-34.362795,-5.5542,29.113771000000003
2019-05-20 14:46:29.150,-0.002441,-0.183105,0.969238,1.342774,-4.943848,-15.075685,0.102051,0.0551759999999999,-0.901367,-0.854492,-2.136231,3.173828,0.5405270000000001,-0.7016600000000001,-0.5922850000000001,-30.090334,-3.112793,28.076174
2019-05-20 14:46:29.160,0.004395,-0.203613,0.994141,-0.183105,-6.774903,-16.052247,0.095215,0.056641,-0.901855,1.342774,-0.915527,2.563477,0.5273439999999999,-0.708008,-0.590332,-23.742677,2.258301,26.550295
2019-05-20 14:46:29.170,0.012695,-0.2075199999999999,1.013672,-0.488281,-6.958008,-16.906739,0.1088869999999999,0.052246,-0.925781,3.479004,-0.793457,1.831055,0.454102,-0.71875,-0.637695,-17.456056,5.126953,26.306154
2019-05-20 14:46:29.180,0.00293,-0.20459,1.01416,-0.488281,-4.455566999999999,-17.822267,0.1318359999999999,0.075684,-1.008301,7.019042999999999,-2.075195,0.793457,0.416016,-0.742676,-0.710938,-10.986329,5.310059,27.893068
2019-05-20 14:46:29.190,-0.009766,-0.1870119999999999,1.003906,-0.183105,-3.051758,-18.310548,0.162598,0.093262,-1.071289,6.896973,-3.295899,-0.549316,0.375,-0.735352,-0.7558590000000001,-5.920411,3.78418,28.930666
2019-05-20 14:46:29.200,0.002441,-0.180176,1.0234379999999998,-2.441406,-3.051758,-18.493653,0.160645,0.071777,-1.049805,3.295899,-4.760742,-2.441406,0.337402,-0.705078,-0.756836,-5.859375,0.0,28.74756
2019-05-20 14:46:29.210,0.004395,-0.183105,1.01709,-4.760742,-1.2817379999999998,-18.737794,0.143066,0.060059,-1.013672,2.746582,-5.432129,-3.479004,0.32959,-0.6933590000000001,-0.7719729999999999,-7.629395,-3.540039,28.015138
2019-05-20 14:46:29.220,0.006836,-0.1875,1.003906,-5.432129,-2.01416,-18.249513,0.128906,0.06543,-0.999512,3.845215,-4.577637,-2.502442,0.305176,-0.638672,-0.77832,-9.70459,-4.882813,27.954103000000003
2019-05-20 14:46:29.230,0.02002,-0.195801,1.002441,-4.882813,-3.78418,-16.845704,0.133789,0.071289,-1.001953,4.272461,-2.563477,-0.549316,0.291016,-0.605957,-0.800293,-15.563966,-5.859375,26.062013
2019-05-20 14:46:29.240,0.035156,-0.176758,0.998047,-2.685547,-3.479004,-15.441895,0.141602,0.071777,-1.004395,4.089356,-0.183105,1.098633,0.305176,-0.6132810000000001,-0.811523,-21.728517,-7.629395,21.484376
2019-05-20 14:46:29.250,0.056152,-0.181641,1.001465,-2.319336,-1.525879,-14.587403,0.144531,0.060059,-0.992676,4.150391,0.488281,2.258301,0.324219,-0.626953,-0.7910159999999999,-26.428224,-7.019042999999999,17.517091
2019-05-20 14:46:29.260,0.058594,-0.183594,0.984375,-1.037598,-0.305176,-14.038087,0.144043,0.050781,-0.97998,4.638672,0.488281,2.624512,0.348145,-0.640625,-0.765137,-28.74756,-3.66211,13.854981
2019-05-20 14:46:29.270,0.063965,-0.195313,1.003418,-0.427246,0.183105,-13.183595,0.143066,0.046875,-0.978516,5.432129,0.976563,2.746582,0.304199,-0.637207,-0.7617189999999999,-26.367189,1.586914,9.826661
2019-05-20 14:46:29.280,0.064941,-0.1977539999999999,1.009766,0.793457,1.525879,-12.329102,0.176758,0.054688,-1.021484,6.958008,0.183105,3.90625,0.216309,-0.624512,-0.7700199999999999,-24.597169,3.723145,4.455566999999999
2019-05-20 14:46:29.290,0.060547,-0.209473,1.014648,0.793457,2.380371,-11.59668,0.2470699999999999,0.056152,-1.142578,10.253907,-6.347657,6.408691999999999,0.146484,-0.608887,-0.781738,-26.85547,0.427246,-3.540039
2019-05-20 14:46:29.300,0.046387,-0.212891,1.013184,0.915527,4.089356,-10.925294,0.213867,0.014648,-1.120605,6.042481,-5.187989,7.751465,0.120117,-0.622559,-0.791992,-31.799318,-5.67627,-12.268067
2019-05-20 14:46:29.310,0.026855,-0.210938,1.009277,0.854492,6.958008,-10.375977,0.199707,0.00293,-1.043945,-0.366211,5.187989,9.277344,0.152832,-0.6362300000000001,-0.7871090000000001,-35.461428000000005,-10.131837,-20.263673
2019-05-20 14:46:29.320,0.022949,-0.210938,1.01416,0.732422,8.483887,-9.58252,0.1977539999999999,-0.018555,-0.965332,-2.502442,9.887696,12.207032,0.193848,-0.648438,-0.752441,-37.96387,-10.070801,-26.123048
2019-05-20 14:46:29.330,0.013672,-0.2158199999999999,1.001953,0.0,10.009766,-8.850098,0.2104489999999999,0.070313,-0.960938,3.356934,10.253907,15.502931,0.201172,-0.643066,-0.703125,-38.146975,-7.8125,-30.822756
2019-05-20 14:46:29.340,0.003418,-0.2158199999999999,1.001953,-0.549316,10.253907,-7.873536,0.168945,0.0815429999999999,-0.917969,2.807617,5.981446,17.333985000000002,0.2016599999999999,-0.625488,-0.690918,-34.545901,-3.90625,-35.156252
2019-05-20 14:46:29.350,-0.003906,-0.215332,1.010254,-1.2817379999999998,10.131837,-6.774903,0.186523,0.0815429999999999,-0.907227,3.90625,0.305176,17.150879999999997,0.178223,-0.616699,-0.71582,-29.113771000000003,1.220703,-39.550784
